7388;#doc=childhood.2.txt;;;;;;;;;;;;;;;;;;;;;;;;
7902;18;какую-то;КАКОЙ-ТО;APRO - acc sg f;;;о;т;;ю;у;к;A;КАКОЙ-ТО;A - acc sg plen f inan;;;;;;;;;;
7903;19;брюкву;БРЮКВА;S f inan acc sg;;;у;в;к;ю;р;б;S;БРЮКВА;S f inan acc sg;;;;;;;;;;
7904;20;копать;КОПАТЬ;V ipf - - inf - -;;;ь;т;а;п;о;к;V;КОПАТЬ;V ipf - - inf - -;;;;;;;;;;
7905;21;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7906;22;дед;ДЕД;S m anim nom sg;;;д;е;д;;;;S;ДЕД;S m anim nom sg;;;;;;;;;;
7907;23;пошел;ПОЙТИ;V pf praet sg indic m -;;;л;е;ш;о;п;;V;ПОЙТИ;V pf praet sg indic m -;;;;;;;;;;
7908;24;в;В;PR;;;в;;;;;;PR;В;PR;;;;;;;;;;
7909;25;старую;СТАРЫЙ;A - acc sg plen f -;;;ю;у;р;а;т;с;A;СТАРЫЙ;A - acc sg plen f -;;;;;;;;;;
7910;26;баню;БАНЯ;S f inan acc sg;;;ю;н;а;б;;;S;БАНЯ;S f inan acc sg;;;;;;;;;;
7911;27;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7912;28;у;У;PR;;;у;;;;;;PR;У;PR;;;;;;;;;;
7913;29;нас;МЫ;SPRO pl 1p - loc;;;с;а;н;;;;SPRO;МЫ;SPRO pl 1p - loc;;;;;;;;;;
7914;30;там;ТАМ;ADV -;;;м;а;т;;;;ADV;ТАМ;ADV -;;;;;;;;;;
7915;31;была;БЫТЬ;V ipf praet sg indic f -;;;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;;;;;;;;;;
7916;32;новая;НОВЫЙ;A - nom sg f -;;;я;а;в;о;н;;A;НОВЫЙ;A - nom sg plen f -;;;;;;;;;;
7917;33;баня;БАНЯ;S f inan nom sg;;;я;н;а;б;;;S;БАНЯ;S f inan nom sg;;;;;;;;;;
7918;34;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7919;35;которую;КОТОРЫЙ;APRO - acc sg f -;;;ю;у;р;о;т;о;A;КОТОРЫЙ;A - acc sg plen f -;;;;;;;;;;
7920;36;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
7921;37;там;ТАМ;ADV -;;;м;а;т;;;;ADV;ТАМ;ADV -;;;;;;;;;;
7922;38;мой;МОЙ;APRO - nom sg m -;;;й;о;м;;;;A;МОЙ;A - nom sg plen m -;;;;;;;;;;
7923;39;дядя;ДЯДЯ;S m anim nom sg;;;я;д;я;д;;;S;ДЯДЯ;S m anim nom sg;;;;;;;;;;
7924;40;построил;ПОСТРОИТЬ;V pf praet sg indic m -;;;л;и;о;р;т;с;V;ПОСТРОИТЬ;V pf praet sg indic m -;;;;;;;;;;
7925;41;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7926;42;а;А;CONJ;;;а;;;;;;CONJ;А;CONJ;;;;;;;;;;
7927;43;была;БЫТЬ;V ipf praet sg indic f -;;;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;;;;;;;;;;
7928;44;старая;СТАРЫЙ;A - nom sg plen f -;;;я;а;р;а;т;с;A;СТАРЫЙ;A - nom sg plen f -;;;;;;;;;;
7929;45;баня;БАНЯ;S f inan nom sg;;;я;н;а;б;;;S;БАНЯ;S f inan nom sg;;;;;;;;;;
7930;46;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7931;47;которая;КОТОРЫЙ;APRO - nom sg f -;;;я;а;р;о;т;о;A;КОТОРЫЙ;A - nom sg plen f -;;;;;;;;;;
7932;48;уже;УЖЕ;ADV -;;;е;ж;у;;;;ADV;УЖЕ;ADV -;;;;;;;;;;
7933;49;развалилась;РАЗВАЛИТЬСЯ;V pf praet sg indic f -;;;ь;с;а;л;и;л;V;РАЗВАЛИТЬСЯ;V pf praet sg indic f -;;;;;;;;;;
7934;50;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7935;51;и;И;CONJ;;;и;;;;;;CONJ;И;CONJ;;;;;;;;;;
7936;52;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7937;53;кстати;КСТАТИ;ADV -;;;и;т;а;т;с;к;ADV;КСТАТИ;ADV -;;;;;;;;;;
7938;54;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7939;55;по поводу;по поводу;ZERO;;;у;д;о;в;о;п;ZERO;по поводу;ZERO;;;;;;;;;;
7940;56;этой;ЭТОТ;APRO - gen sg f -;;;й;о;т;э;;;A;ЭТОТ;A - gen sg plen f -;;;;;;;;;;
7941;57;самой;САМЫЙ;APRO - gen sg plen f -;;;й;о;м;а;с;;A;САМЫЙ;A - gen sg plen f -;;;;;;;;;;
7942;58;бани;БАНЯ;S f inan gen sg;;;и;н;а;б;;;S;БАНЯ;S f inan gen sg;;;;;;;;;;
7943;59;как раз;как раз;ZERO;;;з;а;р;;к;а;-;как раз;-;;;;;;;;;;
7944;60;мой;МОЙ;APRO - nom sg m;;;й;о;м;;;;A;МОЙ;A - nom sg plen m -;;;;;;;;;;
7945;61;дед;ДЕД;S m anim nom sg;;;д;е;д;;;;S;ДЕД;S m anim nom sg;;;;;;;;;;
7946;62;как-то;КАК-ТО;ZERO;слитно;;о;т;;к;а;к;ADV;КАК-ТО;ADV -;;;;;;;;;;
7947;63;раз;РАЗ;ZERO;;;з;а;р;;;;S;РАЗ;S m inan acc sg;;;;;;;;;;
7948;64;избил;ИЗБИТЬ;V pf praet sg indic m -;;;л;и;б;з;и;;V;ИЗБИТЬ;V pf praet sg indic m -;;;;;;;;;;
7949;65;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7950;66;этого;ЭТОТ;APRO - acc sg m;;;о;г;о;т;э;;A;ЭТОТ;A - acc sg plen m anim;;;;;;;;;;
7951;67;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7952;68;пожарного;ПОЖАРНЫЙ;S m anim acc sg;;;о;г;о;н;р;а;S;ПОЖАРНЫЙ;S m anim acc sg;;;;;;;;;;
7953;69;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7954;70;который;КОТОРЫЙ;APRO - nom sg m -;;;й;ы;р;о;т;о;A;КОТОРЫЙ;A - nom sg plen m -;;;;;;;;;;
7955;71;приходил;ПРИХОДИТЬ;V ipf praet sg indic m -;;;л;и;д;о;х;и;V;ПРИХОДИТЬ;V ipf praet sg indic m -;;;;;;;;;;
7956;72;и;И;CONJ;;;и;;;;;;CONJ;И;CONJ;;;;;;;;;;
7957;73;говорил;ГОВОРИТЬ;V ipf praet sg indic m -;;;л;и;р;о;в;о;V;ГОВОРИТЬ;V ipf praet sg indic m -;;;;;;;;;;
7958;74;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7959;75;что;ЧТО;CONJ;;;о;т;ч;;;;CONJ;ЧТО;CONJ;;;;;;;;;;
7960;76;эта;ЭТОТ;APRO - nom sg p f -;;;а;т;э;;;;A;ЭТОТ;A - nom sg plen f -;;;;;;;;;;
7961;77;пристройка;ПРИСТРОЙКА;S f inan nom sg;;;а;к;й;о;р;т;S;ПРИСТРОЙКА;S f inan nom sg;;;;;;;;;;
7962;78;доставляет;ДОСТАВЛЯТЬ;V ipf praes sg indic - 3p;;;т;е;я;л;в;а;V;ДОСТАВЛЯТЬ;V ipf praes sg indic - 3p;;;;;;;;;;
7963;79;очень;ОЧЕНЬ;ADV -;;;ь;н;е;ч;о;;ADV;ОЧЕНЬ;ADV -;;;;;;;;;;
7964;80;большие;БОЛЬШОЙ;A - acc pl - -;;;е;и;ш;ь;л;о;A;БОЛЬШОЙ;A - nom pl plen - -;;;;;;;;;;
7965;81;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
7966;82;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
7967;83;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
7968;84;noindex;NOINDEX;NONLEX;;;;;;;;;NONLEX;NOINDEX;NONLEX;;;;;;;;;;
7969;85;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
7970;86;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
7971;87;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
7972;;;;;;;;;;;;;;;;;;;;;;;;;
7973;1;[;[;PUNC;;;;;;;;;PUNC;[;PUNC;;;;;;;;;;
7974;2;нрзб;НРЗБ;NONLEX;;;б;з;р;н;;;NONLEX;НРЗБ;NONLEX;;;;;;;;;;
7975;3;];];PUNC;;;;;;;;;PUNC;];PUNC;;;;;;;;;;
7976;4;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
7977;5;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
7978;6;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
7979;;;;;;;;;;;;;;;;;;;;;;;;;
7980;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
7981;2;noindex;NOINDEX;NONLEX;;;;;;;;;NONLEX;NOINDEX;NONLEX;;;;;;;;;;
7982;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
7983;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
7984;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
7985;;;;;;;;;;;;;;;;;;;;;;;;;
7986;1;противопожарные;ПРОТИВОПОЖАРНЫЙ;A - acc pl - -;;;е;ы;н;р;а;ж;A;ПРОТИВОПОЖАРНЫЙ;A - nom pl plen - -;;;;;;;;;;
7987;2;неудобства;НЕУДОБСТВО;S n inan acc pl;;;а;в;т;с;б;о;S;НЕУДОБСТВО;S n inan nom pl;;;;;;;;;;
7988;3;.;.;SENT;;;;;;;;;SENT;.;SENT;;;;;;;;;;
7989;;;;;;;;;;;;;;;;;;;;;;;;;
7990;1;Вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
7991;2;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7992;3;он;ОН;SPRO sg 3p m nom;;;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;;;;;;;;;;
7993;4;к;К;PR;;;к;;;;;;PR;К;PR;;;;;;;;;;
7994;5;нему;ОН;SPRO sg 3p m dat;;;у;м;е;н;;;SPRO;ОН;SPRO sg 3p m dat;;;;;;;;;;
7995;6;сходил;СХОДИТЬ;V ipf praet sg indic m -;;;л;и;д;о;х;с;V;СХОДИТЬ;V ipf praet sg indic m -;;;;;;;;;;
7996;7;четыре;ЧЕТЫРЕ;NUM nom - -;;;е;р;ы;т;е;ч;NUM;ЧЕТЫРЕ;NUM nom - -;;;;;;;;;;
7997;8;раза;РАЗ;S m inan gen pl;;;а;з;а;р;;;S;РАЗ;S m inan gen sg;;;;;;;;;;
7998;9;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
7999;10;на;НА;PR;;;а;н;;;;;PR;НА;PR;;;;;;;;;;
8000;11;пятый;ПЯТЫЙ;NUM - acc sg m;;;й;ы;т;я;п;;A;ПЯТЫЙ;A - acc sg plen m inan;;;;;;;;;;
8001;12;раз;РАЗ;S m inan acc sg;;;з;а;р;;;;S;РАЗ;S m inan acc sg;;;;;;;;;;
8002;13;дед;ДЕД;S m anim nom sg;;;д;е;д;;;;S;ДЕД;S m anim nom sg;;;;;;;;;;
8003;14;его;ОН;SPRO sg 3p m acc;;;о;г;е;;;;SPRO;ОН;SPRO sg 3p m acc;;;;;;;;;;
8004;15;избил;ИЗБИТЬ;V pf praet sg indic m -;;;л;и;б;з;и;;V;ИЗБИТЬ;V pf praet sg indic m -;;;;;;;;;;
8005;16;просто;ПРОСТО;PART;;;о;т;с;о;р;п;PART;ПРОСТО;PART;;;;;;;;;;
8006;17;на;НА;PR;;;а;н;;;;;PR;НА;PR;;;;;;;;;;
8007;18;улице;УЛИЦА;S f inan loc sg;;;е;ц;и;л;у;;S;УЛИЦА;S f inan loc sg;;;;;;;;;;
8008;19;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8009;20;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8010;21;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8011;22;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8012;23;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8013;24;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;;;;;;;;;;
8014;25;#ОШИБКА!;#ОШИБКА!;PUNC;;;;;;;;;PUNC;#ОШИБКА!;PUNC;;;;;;;;;;
8015;26;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8016;27;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8017;28;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8018;29;во;ВО;PART;;;о;в;;;;;PART;ВО;PART;;;;;;;;;;
8019;30;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8020;31;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX;;;;;;;;;;
8021;32;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8022;;;;;;;;;;;;;;;;;;;;;;;;;
8023;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8024;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8025;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
8026;4;вот;ВОТ;PART;;;т;о;в;;;;PART;ВОТ;PART;;;;;;;;;;
8027;5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8028;6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8029;7;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8030;;;;;;;;;;;;;;;;;;;;;;;;;
8031;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;;;;;;;;;;
8032;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;;;;;;;;;;
8033;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8034;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;;;;;;;;;;
8035;5;";";";";SENT;;;;;;;;;SENT;";";SENT;;;;;;;;;;
8036;;;;;;;;;;;;;;;;;;;;;;;;;
8037;1;типа;ТИПA;PART;;;а;п;и;т;;;S;ТИП;S m inan gen sg;;;;;;;;;;
8038;2;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8039;3;и;И;CONJ;;;и;;;;;;CONJ;И;CONJ;;;;;;;;;;
8040;4;пристройка;ПРИСТРОЙКА;S f inan nom sg;;;а;к;й;о;р;т;S;ПРИСТРОЙКА;S f inan nom sg;;;;;;;;;;
8041;5;там;ТАМ;ADV -;;;м;а;т;;;;ADV;ТАМ;ADV -;;;;;;;;;;
8042;6;до сих пор;до сих пор;ZERO;;;р;о;п;;х;и;-;до сих пор;-;;;;;;;;;;
8043;7;и;И;CONJ;;;и;;;;;;CONJ;И;CONJ;;;;;;;;;;
8044;8;стоит;СТОЯТЬ;V ipf praes sg indic - 3p;;;т;и;о;т;с;;V;СТОЯТЬ;V ipf praes sg indic - 3p;;;;;;;;;;
8045;9;.;.;SENT;;;;;;;;;SENT;.;SENT;;;;;;;;;;
8046;;;;;;;;;;;;;;;;;;;;;;;;;
8047;1;Рита;РИТА;S f anim nom sg persn;;;а;т;и;р;;;S;РИТА;S f anim nom sg;;;;;;;;;;
8048;2;@;@;PUNC;;;;;;;;;PUNC;@;PUNC;;;;;;;;;;
8049;3;Подожди;ПОДОЖДАТЬ;V pf - sg imper - 2p;;;и;д;ж;о;д;о;V;ПОДОЖДАТЬ;V pf - sg imper - 2p;;;;;;;;;;
8050;4;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8051;5;это;ЭТО;ADVPRO;;;о;т;э;;;;S;ЭТО;S n - nom sg;;;;;;;;;;
8052;6;тот;ТОТ;APRO - nom sg m -;;;т;о;т;;;;A;ТОТ;A - nom sg plen m -;;;;;;;;;;
8053;7;самый;САМЫЙ;APRO - nom sg m -;;;й;ы;м;а;с;;A;САМЫЙ;A - nom sg plen m -;;;;;;;;;;
8054;8;твой;ТВОЙ;APRO - nom sg m -;;;й;о;в;т;;;A;ТВОЙ;A - nom sg plen m -;;;;;;;;;;
8055;9;дед;ДЕД;S m anim nom sg;;;д;е;д;;;;S;ДЕД;S m anim nom sg;;;;;;;;;;
8056;10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8057;11;который;КОТОРЫЙ;APRO - nom sg m -;;;й;ы;р;о;т;о;A;КОТОРЫЙ;A - nom sg plen m -;;;;;;;;;;
8058;12;трезвенник;ТРЕЗВЕННИК;S m anim nom sg;;;к;и;н;н;е;в;S;ТРЕЗВЕННИК;S m anim nom sg;;;;;;;;;;
8059;13;всю;ВЕСЬ;APRO - acc sg f -;;;ю;с;в;;;;A;ВЕСЬ;A - acc sg plen f -;;;;;;;;;;
8060;14;жизнь;ЖИЗНЬ;S f inan acc sg;;;ь;н;з;и;ж;;S;ЖИЗНЬ;S f inan acc sg;;;;;;;;;;
8061;15;и;И;CONJ;;;и;;;;;;CONJ;И;CONJ;;;;;;;;;;
8062;16;вообще;ВООБЩЕ;ADV -;;;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;;;;;;;;;;
8063;17;очень;ОЧЕНЬ;ADV -;;;ь;н;е;ч;о;;ADV;ОЧЕНЬ;ADV -;;;;;;;;;;
8064;18;примерный;ПРИМЕРНЫЙ;A - nom sg m -;;;й;ы;н;р;е;м;A;ПРИМЕРНЫЙ;A - nom sg plen m -;;;;;;;;;;
8065;19;семьянин;СЕМЬЯНИН;S m anim nom sg;;;н;и;н;я;ь;м;S;СЕМЬЯНИН;S m anim nom sg;;;;;;;;;;
8066;20;?;?;SENT;;;;;;;;;SENT;?;SENT;;;;;;;;;;
8067;;;;;;;;;;;;;;;;;;;;;;;;;
8068;1;Даня;ДАНЯ;S m anim nom sg persn;;;я;н;а;д;;;S;ДАНЯ;S m anim nom sg;;;;;;;;;;
8069;2;@;@;PUNC;;;;;;;;;PUNC;@;PUNC;;;;;;;;;;
8070;3;Я;Я;SPRO sg 1p - nom;;;я;;;;;;SPRO;Я;SPRO sg 1p - nom;;;;;;;;;;
8071;4;говорил;ГОВОРИТЬ;V ipf praet sg indic m -;;;л;и;р;о;в;о;V;ГОВОРИТЬ;V ipf praet sg indic m -;;;;;;;;;;
8072;5;это;ЭТО;SPRO n - acc sg;;;о;т;э;;;;S;ЭТО;S n - acc sg;;;;;;;;;;
8073;6;когда-нибудь;КОГДА-НИБУДЬ;ADV -;;;ь;д;у;б;и;н;ADV;КОГДА-НИБУДЬ;ADV -;;;;;;;;;;
8074;7;про;ПРО;PR;;;о;р;п;;;;PR;ПРО;PR;;;;;;;;;;
8075;8;своего;СВОЙ;APRO - acc sg m -;;;о;г;е;о;в;с;A;СВОЙ;A - gen sg plen m -;;;;;;;;;;
8076;9;деда;ДЕД;S m anim acc sg;;;а;д;е;д;;;S;ДЕД;S m anim gen sg;;;;;;;;;;
8077;10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8078;11;нет;НЕТ;PART;;;т;е;н;;;;ADV;НЕТ;ADV -;;;;;;;;;;
8079;12;?;?;SENT;;;;;;;;;SENT;?;SENT;;;;;;;;;;
8080;;;;;;;;;;;;;;;;;;;;;;;;;
8081;1;В;В;ZERO;слитно;;в;;;;;;PR;В;PR;;;;;;;;;;
8082;2;смысле;СМЫСЛ;ZERO;;;е;л;с;ы;м;с;S;СМЫСЛ;S m inan loc sg;;;;;;;;;;
8083;3;он;ОН;SPRO sg 3p m nom;;;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;;;;;;;;;;
8084;4;никогда;НИКОГДА;ADV -;;;а;д;г;о;к;и;ADV;НИКОГДА;ADV -;;;;;;;;;;
8085;5;не;НЕ;PART;;;е;н;;;;;PART;НЕ;PART;;;;;;;;;;
8086;6;пил;ПИТЬ;V ipf praet sg indic m -;;;л;и;п;;;;V;ПИТЬ;V ipf praet sg indic m -;;;;;;;;;;
8087;7;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8088;8;он;ОН;SPRO sg 3p m nom;;;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;;;;;;;;;;
8089;9;вообще;ВООБЩЕ;ADV -;;;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;;;;;;;;;;
8090;10;ни разу;ни разу;ZERO;;;у;з;а;р;;и;-;ни разу;-;;;;;;;;;;
8091;11;в;В;PR;;;в;;;;;;PR;В;PR;;;;;;;;;;
8092;12;рот;РОТ;S m inan acc sg;;;т;о;р;;;;S;РОТ;S m inan acc sg;;;;;;;;;;
8093;13;не;НЕ;PART;;;е;н;;;;;PART;НЕ;PART;;;;;;;;;;
8094;14;брал;БРАТЬ;V ipf praet sg indic m -;;;л;а;р;б;;;V;БРАТЬ;V ipf praet sg indic m -;;;;;;;;;;
8095;15;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8096;16;ну;НУ;PART;;;у;н;;;;;PART;НУ;PART;;;;;;;;;;
8097;17;то есть;то есть;ZERO;;;ь;т;с;е;;о;-;то есть;-;;;;;;;;;;
8098;18;типа;ТИПА;PART;;;а;п;и;т;;;S;ТИП;S m inan gen sg;;;;;;;;;;
8099;19;нет;НЕТ;ADV -;;;т;е;н;;;;ADV;НЕТ;ADV -;;;;;;;;;;
8100;20;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8101;21;окей;ОКЕЙ;PART;;;й;е;к;о;;;S;ОКЕЙ;S m anim nom sg;;;;;;;;;;
8102;22;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8103;23;водочку;ВОДОЧКА;S f inan acc sg;;;у;к;ч;о;д;о;S;ВОДОЧКА;S f inan acc sg;;;;;;;;;;
8104;24;то;ТО;CONJ;;;о;т;;;;;CONJ;ТО;CONJ;;;;;;;;;;
8105;25;все;ВСЕ;SPRO - - nom pl;;;е;с;в;;;;S;ВСЕ;S - - nom pl;;;;;;;;;;
8106;26;более;БОЛЕЕ;ADV -;distort;;е;е;л;о;б;;ADV;БОЛЕЕ;ADV -;;;;;;;;;;
8107;27;менее;МЕНЕЕ;ADV -;;;е;е;н;е;м;;ADV;МЕНЕЕ;ADV -;;;;;;;;;;
8108;28;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8109;29;но;НО;CONJ;;;о;н;;;;;CONJ;НО;CONJ;;;;;;;;;;
8110;30;как;КАК;CONJ;;;к;а;к;;;;CONJ;КАК;CONJ;;;;;;;;;;
8111;31;бабушка;БАБУШКА;S f anim nom sg;;;а;к;ш;у;б;а;S;БАБУШКА;S f anim nom sg;;;;;;;;;;
8112;32;мне;Я;SPRO sg 1p - dat;;;е;н;м;;;;SPRO;Я;SPRO sg 1p - loc;;;;;;;;;;
8113;33;рассказывала;РАССКАЗЫВАТЬ;V ipf praet sg indic f -;;;а;л;а;в;ы;з;V;РАССКАЗЫВАТЬ;V ipf praet sg indic f -;;;;;;;;;;
8114;34;в;В;PR;;;в;;;;;;PR;В;PR;;;;;;;;;;
8115;35;одном;ОДИН;APRO - loc sg m -;;;м;о;н;д;о;;A;ОДИН;A - loc sg plen m -;;;;;;;;;;
8116;36;из;ИЗ;PR;;;з;и;;;;;PR;ИЗ;PR;;;;;;;;;;
8117;37;своих;СВОЙ;APRO - gen pl - -;;;х;и;о;в;с;;A;СВОЙ;A - gen pl plen - -;;;;;;;;;;
8118;38;альцгеймерских;АЛЬЦГЕЙМЕРСКИЙ;A - gen pl p -;;;х;и;к;с;р;е;A;АЛЬЦГЕЙМЕРСКИЙ;A - gen pl plen - -;;;;;;;;;;
8119;39;флэшбэков;ФЛЭШБЭК;S f inan gen pl;;;в;о;к;э;б;ш;S;ФЛЭШБЭК;S f inan gen pl;;;;;;;;;;
8120;40;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8121;41;за;ЗА;PR;;;а;з;;;;;PR;ЗА;PR;;;;;;;;;;
8122;42;ней;ОНА;SPRO sg 3p f loc;;;й;е;н;;;;SPRO;ОНА;SPRO sg 3p f loc;;;;;;;;;;
8123;43;ухаживает;УХАЖИВАТЬ;V ipf praes sg indic - 3p;;;т;е;а;в;и;ж;V;УХАЖИВАТЬ;V ipf praes sg indic - 3p;;;;;;;;;;
8124;44;Саша;САША;S - anim nom sg persn;;;а;ш;а;с;;;S;САША;S - anim nom sg;;;;;;;;;;
8125;45;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8126;46;а;А;CONJ;;;а;;;;;;CONJ;А;CONJ;;;;;;;;;;
8127;47;Саша;САША;S - anim nom sg persn;;;а;ш;а;с;;;S;САША;S - anim nom sg;;;;;;;;;;
8128;48;такой;ТАКОЙ;APRO - nom sg m;;;й;о;к;а;т;;A;ТАКОЙ;A - nom sg plen m -;;;;;;;;;;
8129;49;хороший;ХОРОШИЙ;A - nom sg plen m -;;;й;и;ш;о;р;о;A;ХОРОШИЙ;A - nom sg plen m -;;;;;;;;;;
8130;50;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8131;51;рукастый;РУКАСТЫЙ;A - gen sg plen m -;;;й;ы;т;с;а;к;A;РУКАСТЫЙ;A - gen sg plen m -;;;;;;;;;;
8132;52;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8133;53;не;НЕ;PART;;;е;н;;;;;PART;НЕ;PART;;;;;;;;;;
8134;54;пьет;ПИТЬ;V ipf praes sg indic - 3p;;;т;е;ь;п;;;V;ПИТЬ;V ipf praes sg indic - 3p;;;;;;;;;;
8135;55;совсем;СОВСЕМ;ADV -;;;м;е;с;в;о;с;ADV;СОВСЕМ;ADV -;;;;;;;;;;
8136;56;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;;;;;;;;;;
8137;57;совсем;СОВСЕМ;ADV -;;;м;е;с;в;о;с;ADV;СОВСЕМ;ADV -;;;;;;;;;;
8138;58;не;НЕ;PART;;;е;н;;;;;PART;НЕ;PART;;;;;;;;;;
8139;59;пьет;ПИТЬ;V ipf praes sg indic - 3p;;;т;е;ь;п;;;V;ПИТЬ;V ipf praes sg indic - 3p;;;;;;;;;;
8140;60;.;.;SENT;;;;;;;;;SENT;.;SENT;;;;;;;;;;
8141;;;;;;;;;;;;;;;;;;;;;;;;;
8142;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;;;;;;;;;;
8143;2;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;;;;;;;;;;
8144;3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;;;;;;;;;;
